StudentID,Age,Gender,StudyHoursPerDay,AttendanceRate,MotivationLevel,StressLevel,InternetAccess,Resources,EduTechUsage,OnlineCourses,Discussions,AssignmentCompletion,LearningStyle,ExamScore,FinalGrade
8337,27,Male,20.0,50.6,5,8,No,High,Yes,5,7,77.1,Reading/Writing,90.1,A
8338,30,Male,16.7,70.7,7,1,No,High,Yes,5,3,64.3,Kinesthetic,100,A
8339,20,Female,15.5,51.6,2,2,No,High,No,5,3,63.8,Kinesthetic,83.8,B
8340,26,Female,14.1,55.4,5,4,Yes,Low,No,5,4,84.7,Kinesthetic,90.2,A
8341,18,Male,9.3,57.6,6,10,Yes,Low,No,5,2,60.4,Reading/Writing,78.1,B
8342,18,Female,13.0,88.5,6,9,No,Low,Yes,2,6,73.5,Auditory,86.2,B
8343,20,Female,6.3,76.9,1,7,No,Low,Yes,0,10,92.8,Kinesthetic,68.7,C
8344,30,Female,18.0,85.3,1,8,No,Low,Yes,4,0,45.5,Visual,80.7,B
8345,25,Female,12.1,90.6,10,6,No,High,No,4,4,45.6,Kinesthetic,89.6,B
8346,26,Female,8.4,66.8,8,3,Yes,High,No,0,5,77.5,Auditory,89.5,B
8347,23,Male,18.5,74.8,7,4,Yes,Low,Yes,1,8,53.4,Visual,100,A
8348,25,Male,3.2,98.3,7,6,No,High,Yes,2,0,96.8,Kinesthetic,79.9,B
8349,18,Female,2.0,78.9,10,9,Yes,Low,No,5,7,57.2,Kinesthetic,70.5,C
8350,21,Female,8.3,99.4,10,1,Yes,High,Yes,4,8,54.4,Reading/Writing,100,A
8351,26,Female,10.5,71.3,9,9,Yes,Low,No,3,2,77.2,Reading/Writing,87.2,B
8352,28,Female,4.3,53.6,1,5,Yes,High,Yes,0,3,45.3,Visual,58.4,D
8353,24,Female,6.5,77.0,3,3,Yes,High,No,0,3,48.4,Auditory,73.6,C
8354,26,Male,5.1,53.4,3,3,Yes,Low,No,1,1,70.3,Auditory,64.2,C
8355,21,Male,15.3,51.4,4,4,No,High,Yes,2,6,44.1,Reading/Writing,76.3,B
8356,28,Male,19.6,66.8,6,8,No,High,Yes,4,7,85.6,Reading/Writing,91.8,A
8357,22,Female,10.6,50.3,8,2,Yes,High,Yes,0,5,51.5,Auditory,89.9,B
8358,24,Female,14.2,82.6,2,3,No,Low,No,0,5,41.4,Visual,85.5,B
8359,18,Male,8.6,78.3,5,2,Yes,High,Yes,2,7,59.8,Auditory,85.4,B
8360,29,Male,10.9,55.4,4,6,No,High,Yes,3,4,81.6,Reading/Writing,82.0,B
8361,26,Female,4.7,71.1,9,8,No,Low,Yes,0,4,51.0,Auditory,64.2,C
8362,27,Female,9.3,78.8,7,6,No,High,No,4,0,87.4,Kinesthetic,77.4,B
8363,24,Female,18.0,91.0,6,7,No,Low,Yes,2,3,79.2,Kinesthetic,90.2,A
8364,30,Male,14.9,55.9,3,2,No,High,Yes,3,0,41.6,Visual,75.1,B
8365,18,Male,7.4,58.2,10,1,No,Low,No,3,2,99.1,Kinesthetic,76.7,B
8366,23,Male,16.2,95.8,8,7,No,High,Yes,2,2,98.5,Visual,100,A
8367,30,Female,9.2,56.7,7,2,Yes,High,Yes,4,7,58.8,Auditory,83.0,B
8368,20,Male,11.7,97.2,1,5,Yes,Low,No,4,3,51.4,Kinesthetic,84.6,B
8369,29,Male,18.3,68.6,8,2,Yes,Low,Yes,4,9,53.0,Auditory,100,A
8370,28,Male,12.1,63.9,5,3,No,High,Yes,4,2,68.3,Auditory,83.7,B
8371,30,Male,11.0,87.1,1,6,Yes,High,Yes,1,1,92.0,Visual,89.5,B
8372,25,Male,11.3,68.6,2,8,No,Low,Yes,3,10,46.6,Auditory,70.3,C
8373,26,Male,15.5,83.1,3,6,No,Low,Yes,4,6,78.0,Reading/Writing,79.7,B
8374,30,Female,19.8,78.4,4,3,Yes,High,No,0,1,47.8,Kinesthetic,95.1,A
8375,18,Female,11.3,63.7,6,2,No,Low,No,5,3,53.1,Visual,72.0,C
8376,27,Male,12.5,59.0,6,7,No,Low,No,3,0,58.7,Kinesthetic,69.5,C
8377,18,Female,7.8,70.5,4,7,Yes,High,No,3,6,68.4,Visual,75.8,B
8378,20,Male,14.2,78.1,3,7,Yes,Low,No,1,6,78.6,Kinesthetic,91.9,A
8379,24,Male,14.6,80.6,5,3,Yes,Low,No,0,8,90.2,Auditory,99.5,A
8380,24,Female,9.3,91.4,3,10,No,Low,No,2,7,71.4,Reading/Writing,79.3,B
8381,26,Female,16.2,73.1,8,10,Yes,Low,No,4,1,84.1,Auditory,87.9,B
8382,20,Male,18.8,78.9,1,7,No,Low,Yes,0,8,86.3,Visual,86.1,B
8383,20,Female,1.2,64.1,10,7,No,Low,Yes,3,3,76.3,Kinesthetic,58.9,D
8384,27,Female,13.6,72.1,10,2,Yes,High,No,3,4,59.7,Reading/Writing,98.5,A
8385,30,Female,2.2,57.8,10,4,Yes,Low,No,4,0,78.7,Kinesthetic,71.9,C
8386,19,Female,11.6,50.4,8,5,No,Low,Yes,4,10,46.8,Auditory,82.2,B
8387,24,Female,3.5,50.4,6,8,No,Low,No,5,0,54.5,Kinesthetic,55.8,D
8388,27,Female,18.4,87.4,2,8,No,Low,Yes,5,9,40.9,Kinesthetic,85.9,B
8389,23,Male,6.4,74.3,4,4,No,High,Yes,5,5,82.4,Reading/Writing,78.4,B
8390,19,Female,12.1,71.6,7,10,No,Low,Yes,5,1,95.0,Reading/Writing,74.2,C
8391,22,Male,5.2,69.8,10,10,No,High,No,4,2,92.0,Auditory,75.3,B
8392,26,Female,6.5,60.4,8,2,No,High,No,3,5,91.8,Reading/Writing,80.3,B
8393,27,Female,7.7,60.9,5,7,Yes,Low,Yes,3,10,93.7,Reading/Writing,83.0,B
8394,28,Male,17.2,61.8,5,3,Yes,High,Yes,1,4,81.4,Kinesthetic,100,A
8395,25,Male,19.0,71.8,5,1,No,High,No,2,3,61.1,Auditory,100,A
8396,28,Male,16.9,69.0,8,2,Yes,High,No,0,7,59.4,Kinesthetic,100,A
8397,26,Male,5.1,88.4,6,9,Yes,Low,No,0,1,96.9,Visual,76.9,B
8398,28,Female,19.6,55.5,2,4,No,High,No,1,10,88.6,Kinesthetic,94.4,A
8399,19,Male,10.0,55.3,10,7,No,Low,Yes,3,2,40.7,Auditory,75.0,B
8400,29,Female,1.6,96.3,8,9,No,Low,Yes,5,5,90.5,Kinesthetic,66.6,C
8401,28,Female,19.8,60.6,5,3,Yes,High,Yes,3,0,96.9,Reading/Writing,100,A
8402,29,Male,2.7,86.7,8,7,Yes,Low,Yes,5,0,43.5,Kinesthetic,66.4,C
8403,29,Female,16.9,99.2,4,1,Yes,Low,Yes,5,9,74.3,Auditory,99.8,A
8404,18,Male,2.3,79.3,4,10,Yes,High,Yes,1,2,47.2,Visual,67.9,C
8405,22,Male,18.5,85.8,4,4,Yes,High,Yes,0,2,49.7,Auditory,100,A
8406,26,Male,9.8,60.3,8,8,Yes,Low,Yes,1,2,69.3,Reading/Writing,76.3,B
8407,20,Female,8.7,90.2,4,10,No,High,No,0,4,62.5,Auditory,79.9,B
8408,23,Female,4.1,56.6,9,10,No,High,No,4,3,44.6,Visual,57.7,D
8409,30,Female,5.0,67.1,10,9,No,High,Yes,2,0,48.3,Reading/Writing,62.3,C
8410,23,Female,3.1,84.5,10,9,No,Low,No,0,10,47.4,Auditory,69.9,C
8411,21,Female,10.7,63.9,1,9,No,High,No,2,8,87.9,Auditory,69.3,C
8412,24,Female,3.5,62.7,9,6,Yes,High,No,1,4,56.6,Auditory,74.8,C
8413,18,Male,19.3,71.0,5,9,No,Low,Yes,4,9,96.1,Reading/Writing,88.2,B
8414,24,Male,10.9,64.9,6,3,No,Low,Yes,1,5,41.4,Auditory,77.8,B
8415,18,Male,19.1,93.8,6,1,No,High,No,3,1,40.8,Auditory,100,A
8416,23,Male,15.8,58.5,1,2,Yes,Low,Yes,1,3,72.4,Visual,79.2,B
8417,22,Female,14.1,86.8,5,9,Yes,Low,Yes,3,10,46.5,Auditory,93.6,A
8418,29,Female,12.2,69.9,1,1,Yes,Low,No,4,8,91.2,Visual,80.0,B
8419,30,Male,9.6,79.9,8,8,Yes,High,Yes,3,7,94.2,Visual,93.8,A
8420,25,Male,4.6,92.2,9,1,Yes,High,Yes,5,5,80.9,Visual,90.7,A
8421,25,Male,13.2,51.0,10,7,No,Low,Yes,2,3,83.8,Auditory,86.4,B
8422,30,Male,5.0,68.6,6,10,Yes,Low,Yes,2,4,83.4,Kinesthetic,66.0,C
8423,23,Male,14.7,85.7,10,1,Yes,High,Yes,3,1,70.0,Reading/Writing,100,A
8424,25,Female,10.8,95.9,4,10,Yes,High,No,3,0,93.6,Auditory,83.4,B
8425,18,Male,1.1,96.9,4,10,No,High,No,0,9,74.2,Reading/Writing,73.5,C
8426,21,Female,4.7,89.8,7,2,Yes,High,Yes,3,6,90.1,Visual,81.8,B
8427,30,Male,17.2,57.1,10,5,Yes,Low,No,5,5,63.0,Reading/Writing,100,A
8428,19,Female,1.6,86.0,7,6,No,Low,No,2,0,79.0,Kinesthetic,73.4,C
8429,19,Male,15.3,78.6,5,7,Yes,High,Yes,1,4,91.7,Reading/Writing,95.0,A
8430,21,Male,2.9,80.9,7,9,No,High,Yes,3,6,56.3,Visual,66.1,C
8431,22,Male,9.6,60.1,6,7,Yes,High,No,2,4,66.5,Reading/Writing,76.9,B
8432,24,Female,3.2,56.2,1,10,No,High,Yes,5,10,46.5,Kinesthetic,51.8,D
8433,19,Male,2.4,99.0,8,5,Yes,High,No,0,2,99.4,Visual,90.2,A
8434,27,Female,11.3,73.5,1,8,Yes,Low,No,1,5,68.3,Visual,69.4,C
8435,29,Male,10.5,62.5,4,2,No,High,No,1,2,70.5,Visual,75.7,B
8436,27,Female,18.2,72.6,2,1,Yes,High,Yes,3,7,84.7,Visual,100,A
8437,25,Male,16.9,54.2,2,2,Yes,High,Yes,1,8,85.8,Auditory,95.5,A
8438,22,Female,15.5,59.0,2,3,No,High,No,0,10,49.5,Auditory,74.0,C
8439,25,Female,4.7,80.9,4,4,Yes,Low,Yes,3,6,77.3,Kinesthetic,76.8,B
8440,20,Female,9.9,91.5,6,5,Yes,High,No,5,8,52.5,Visual,89.7,B
8441,24,Female,17.1,81.6,7,6,Yes,Low,Yes,1,1,64.8,Kinesthetic,87.4,B
8442,20,Female,5.0,94.2,3,6,No,Low,Yes,0,5,53.9,Visual,62.4,C
8443,21,Female,1.9,59.5,2,1,No,High,Yes,0,8,54.4,Auditory,62.2,C
8444,30,Male,15.6,78.4,10,10,Yes,Low,No,3,2,49.6,Visual,90.3,A
8445,30,Male,16.8,81.1,4,2,No,High,No,0,9,41.9,Kinesthetic,89.4,B
8446,22,Male,10.9,54.3,9,6,Yes,High,Yes,0,6,78.8,Auditory,90.0,A
8447,20,Female,3.1,74.1,10,8,Yes,Low,Yes,0,7,88.7,Visual,76.4,B
8448,26,Female,10.8,89.3,8,2,Yes,Low,Yes,1,0,45.3,Visual,88.8,B
8449,22,Female,12.3,82.1,6,5,Yes,High,Yes,4,4,94.4,Kinesthetic,100,A
8450,27,Female,10.5,93.3,1,5,Yes,High,No,2,9,44.1,Kinesthetic,83.7,B
8451,28,Female,14.2,68.1,10,1,Yes,Low,Yes,5,4,57.5,Auditory,88.0,B
8452,29,Male,3.9,75.6,10,7,No,High,Yes,5,9,41.1,Auditory,79.5,B
8453,21,Male,6.0,64.6,10,5,Yes,High,No,4,5,89.1,Kinesthetic,79.4,B
8454,24,Male,15.7,80.4,2,3,No,Low,No,0,2,57.3,Reading/Writing,85.6,B
8455,30,Female,5.3,76.5,1,3,Yes,High,No,0,0,99.1,Kinesthetic,69.3,C
8456,30,Female,2.1,94.5,2,1,Yes,Low,No,3,9,78.5,Reading/Writing,79.4,B
8457,18,Female,5.4,91.1,10,3,No,High,No,1,7,96.0,Visual,94.8,A
8458,28,Male,1.2,68.0,9,1,Yes,High,No,4,1,84.8,Reading/Writing,81.7,B
8459,20,Female,14.6,62.2,2,7,Yes,High,No,1,0,89.9,Visual,85.8,B
8460,18,Male,11.6,70.6,2,4,No,Low,Yes,4,5,58.4,Kinesthetic,80.9,B
8461,28,Male,7.1,62.8,5,6,No,High,No,4,6,91.7,Visual,72.7,C
8462,25,Female,9.2,75.0,7,7,No,High,No,3,3,42.8,Visual,72.9,C
8463,21,Female,18.2,98.2,9,3,No,High,Yes,0,3,44.6,Reading/Writing,100,A
8464,22,Male,5.1,95.6,1,2,Yes,Low,Yes,5,6,50.2,Kinesthetic,67.0,C
8465,22,Male,13.3,74.9,3,1,Yes,High,Yes,2,9,45.4,Kinesthetic,88.1,B
8466,28,Male,14.7,79.7,7,8,No,High,No,5,10,59.9,Auditory,100,A
8467,24,Female,5.8,52.6,10,2,No,Low,No,4,2,62.0,Reading/Writing,77.7,B
8468,30,Male,4.4,85.9,6,6,Yes,Low,No,5,3,99.1,Auditory,81.5,B
8469,28,Male,18.1,70.9,4,4,No,Low,No,2,2,82.4,Auditory,97.2,A
8470,26,Male,5.2,84.8,4,10,No,High,Yes,3,5,89.0,Auditory,81.5,B
8471,22,Female,16.8,93.3,2,9,Yes,Low,No,4,6,60.6,Reading/Writing,95.2,A
8472,18,Male,3.6,59.7,10,4,Yes,High,Yes,2,6,70.6,Auditory,72.2,C
8473,26,Male,17.5,76.5,6,3,Yes,Low,No,3,5,46.9,Visual,100,A
8474,25,Male,6.6,74.8,10,6,Yes,High,Yes,2,2,98.3,Visual,91.1,A
8475,25,Female,6.3,90.8,7,10,Yes,Low,Yes,2,10,92.2,Reading/Writing,75.3,B
8476,20,Male,17.1,82.9,9,9,Yes,High,No,1,7,48.6,Auditory,100,A
8477,27,Male,19.9,88.7,8,3,Yes,Low,No,0,7,54.4,Auditory,98.0,A
8478,23,Male,16.6,68.1,6,1,Yes,High,No,1,4,72.3,Reading/Writing,100,A
8479,26,Female,13.9,94.2,9,6,No,High,Yes,0,1,66.0,Auditory,100,A
8480,30,Female,9.9,61.7,3,3,Yes,Low,No,2,1,61.4,Kinesthetic,77.2,B
8481,26,Female,14.5,67.0,5,2,No,High,No,2,8,41.7,Auditory,90.1,A
8482,19,Female,16.6,84.2,10,7,Yes,High,No,0,0,93.5,Visual,100,A
8483,25,Male,12.7,75.6,2,2,Yes,Low,Yes,2,8,62.1,Kinesthetic,90.0,A
8484,27,Female,11.2,98.4,3,1,Yes,Low,Yes,4,3,95.2,Kinesthetic,88.6,B
8485,22,Male,18.4,92.2,1,5,Yes,High,No,4,10,41.6,Visual,96.9,A
8486,19,Female,17.7,97.9,3,2,Yes,Low,No,5,4,81.5,Auditory,97.9,A
8487,21,Male,7.1,53.0,2,5,No,Low,Yes,2,7,49.1,Visual,57.6,D
8488,20,Male,16.0,86.5,1,8,Yes,High,Yes,2,9,50.4,Kinesthetic,97.7,A
8489,24,Male,18.3,78.3,2,5,Yes,Low,No,3,10,71.7,Auditory,93.8,A
8490,22,Female,2.0,50.2,7,7,No,Low,No,1,9,54.9,Reading/Writing,61.3,C
8491,18,Male,4.2,52.5,4,3,Yes,High,No,2,6,93.0,Visual,68.7,C
8492,26,Female,14.8,66.9,5,4,Yes,Low,Yes,3,2,85.9,Reading/Writing,83.5,B
8493,19,Female,4.2,74.5,10,4,Yes,Low,No,2,6,93.5,Visual,84.5,B
8494,26,Female,7.5,90.3,4,10,No,High,No,2,4,92.7,Reading/Writing,85.3,B
8495,28,Male,14.2,73.2,2,5,Yes,Low,No,3,3,52.6,Auditory,85.7,B
8496,23,Female,2.8,91.7,5,5,No,Low,No,2,4,60.3,Kinesthetic,66.9,C
8497,25,Female,8.1,53.9,5,6,No,Low,No,1,9,68.1,Auditory,68.6,C
8498,21,Female,12.8,50.5,9,8,No,High,Yes,4,2,83.9,Visual,83.8,B
8499,21,Male,5.6,92.3,1,8,Yes,High,Yes,5,2,56.2,Kinesthetic,65.1,C
8500,30,Female,6.9,87.3,7,1,Yes,High,No,5,9,68.4,Visual,90.8,A
8501,30,Female,19.4,75.4,6,4,Yes,High,No,4,6,78.9,Auditory,100,A
8502,25,Female,9.2,69.9,6,10,Yes,High,No,3,4,80.8,Kinesthetic,89.1,B
8503,25,Male,13.1,94.1,5,5,No,High,No,2,3,74.8,Kinesthetic,94.4,A
8504,23,Male,6.6,95.7,1,4,No,High,Yes,2,10,97.3,Kinesthetic,78.0,B
8505,23,Female,17.4,52.6,6,6,No,High,No,0,5,92.6,Auditory,83.4,B
8506,30,Female,19.3,57.9,3,10,No,Low,No,4,5,40.1,Auditory,74.2,C
8507,24,Male,3.2,96.4,5,2,No,High,No,1,5,85.3,Reading/Writing,74.0,C
8508,18,Male,2.0,91.0,8,2,No,Low,Yes,4,0,95.2,Auditory,73.1,C
8509,26,Female,16.1,72.4,8,10,Yes,High,Yes,3,0,64.4,Reading/Writing,91.9,A
8510,29,Female,17.2,53.0,1,8,Yes,High,Yes,4,9,46.2,Kinesthetic,76.7,B
8511,30,Female,10.3,55.1,2,5,No,High,Yes,2,2,95.8,Reading/Writing,81.4,B
8512,26,Female,6.5,78.1,4,8,No,High,No,2,7,63.4,Kinesthetic,77.8,B
8513,30,Female,19.5,75.0,5,8,No,Low,No,5,9,41.9,Visual,84.9,B
8514,29,Female,11.1,79.3,5,3,Yes,High,Yes,3,10,83.7,Auditory,100,A
8515,26,Male,6.0,68.5,9,1,No,High,Yes,2,8,87.1,Kinesthetic,86.0,B
8516,30,Male,7.5,61.6,3,7,No,Low,No,0,2,98.9,Auditory,58.3,D
8517,21,Female,12.7,70.6,1,5,Yes,High,Yes,1,4,64.0,Auditory,87.6,B
8518,26,Male,18.6,73.7,10,5,Yes,High,No,2,8,62.0,Kinesthetic,100,A
8519,27,Female,10.3,98.0,2,2,No,High,No,0,10,44.0,Visual,77.8,B
8520,21,Female,7.1,65.1,6,3,No,High,Yes,1,8,86.1,Reading/Writing,83.4,B
8521,25,Female,2.2,98.6,1,8,No,High,No,0,7,91.6,Reading/Writing,68.1,C
8522,24,Male,7.3,84.6,2,6,No,Low,No,2,5,52.9,Auditory,73.1,C
8523,20,Male,13.3,88.8,7,5,Yes,High,No,3,9,61.4,Auditory,96.0,A
8524,28,Male,10.6,69.1,4,10,No,High,No,3,3,57.9,Kinesthetic,79.4,B
8525,21,Male,10.5,83.3,10,9,Yes,Low,No,5,2,98.6,Kinesthetic,94.1,A
8526,29,Female,15.3,52.7,3,7,Yes,Low,No,3,9,40.2,Auditory,71.6,C
8527,25,Female,11.9,79.0,10,9,No,High,No,5,6,56.9,Reading/Writing,92.0,A
8528,18,Male,10.3,78.0,3,7,Yes,Low,No,5,8,98.8,Kinesthetic,88.9,B
8529,28,Male,18.7,98.1,9,2,Yes,Low,Yes,4,7,97.6,Visual,100,A
8530,29,Male,6.5,95.7,8,10,Yes,High,Yes,4,5,87.2,Auditory,94.7,A
8531,19,Male,1.7,85.9,7,5,No,High,Yes,3,7,78.3,Visual,81.7,B
8532,18,Male,7.2,95.4,1,10,No,High,Yes,3,9,98.1,Kinesthetic,85.9,B
8533,29,Male,15.5,74.2,4,10,Yes,Low,Yes,4,1,67.0,Auditory,89.5,B
8534,26,Male,17.3,95.6,8,4,Yes,Low,No,2,4,97.4,Kinesthetic,100,A
8535,26,Female,11.7,55.4,3,8,No,Low,Yes,0,3,72.3,Reading/Writing,61.0,C
8536,26,Female,13.4,65.1,7,2,Yes,High,No,1,1,75.6,Visual,89.0,B
8537,28,Male,1.0,76.5,10,3,Yes,High,Yes,0,4,71.2,Kinesthetic,72.6,C
8538,24,Male,16.2,81.4,10,1,Yes,High,No,3,5,86.4,Reading/Writing,100,A
8539,26,Male,16.8,76.4,6,5,No,Low,No,2,6,79.5,Auditory,85.6,B
8540,24,Female,8.5,90.2,10,9,Yes,High,Yes,4,5,85.2,Auditory,92.1,A
8541,28,Female,4.7,84.2,1,7,Yes,Low,No,3,5,99.7,Auditory,68.1,C
8542,21,Male,3.7,72.6,10,9,Yes,Low,Yes,0,0,57.0,Visual,61.5,C
8543,22,Male,2.8,84.2,7,9,Yes,Low,Yes,2,8,63.4,Auditory,72.3,C
8544,26,Female,9.2,77.1,2,6,No,Low,No,5,9,96.0,Visual,75.7,B
8545,20,Female,9.6,56.2,8,8,Yes,High,Yes,0,2,62.7,Visual,83.1,B
8546,20,Male,1.7,85.0,5,3,No,Low,Yes,1,10,83.5,Visual,77.3,B
8547,25,Female,4.5,99.9,5,1,No,Low,No,1,6,52.5,Kinesthetic,74.3,C
8548,25,Female,17.4,75.5,6,3,Yes,High,No,4,7,63.3,Auditory,99.4,A
8549,29,Male,2.4,54.9,4,8,No,High,Yes,0,6,79.6,Visual,60.1,C
8550,28,Male,9.6,77.1,5,3,No,Low,No,2,0,55.3,Auditory,79.2,B
8551,27,Male,8.1,67.5,1,4,No,Low,No,0,6,97.9,Reading/Writing,63.2,C
8552,24,Female,5.3,71.8,6,1,No,Low,No,0,3,86.8,Visual,72.2,C
8553,18,Male,20.0,90.8,3,8,Yes,Low,No,1,6,64.5,Visual,100,A
8554,20,Male,15.0,93.6,4,4,Yes,Low,Yes,5,0,89.0,Reading/Writing,94.2,A
8555,19,Female,15.6,78.2,5,9,Yes,Low,No,1,5,63.2,Visual,81.2,B
8556,29,Male,18.1,74.1,7,9,No,Low,No,0,1,84.2,Visual,86.4,B
8557,30,Female,15.4,57.4,10,5,No,High,No,1,8,86.6,Auditory,100,A
8558,29,Female,16.4,94.0,4,8,No,High,No,2,5,82.9,Reading/Writing,99.0,A
8559,24,Female,14.5,56.0,4,9,No,Low,No,0,9,62.7,Reading/Writing,72.2,C
8560,21,Female,11.0,85.6,6,7,No,High,No,3,7,45.3,Reading/Writing,84.3,B
8561,21,Female,13.0,53.0,2,5,No,Low,Yes,3,7,57.0,Kinesthetic,72.9,C
8562,26,Male,12.9,80.1,9,3,Yes,High,Yes,3,1,88.7,Reading/Writing,100,A
8563,29,Male,3.4,63.4,5,9,Yes,Low,No,3,8,95.8,Visual,65.3,C
8564,24,Female,10.1,82.0,9,4,Yes,Low,Yes,3,9,89.8,Auditory,97.6,A
8565,21,Female,13.0,57.9,3,1,No,Low,Yes,5,4,58.0,Auditory,78.7,B
8566,30,Female,14.7,89.1,10,6,Yes,High,No,0,5,89.7,Auditory,100,A
8567,23,Male,9.8,53.8,10,5,Yes,Low,Yes,3,2,79.2,Reading/Writing,75.2,B
8568,20,Male,13.8,83.9,4,2,No,Low,Yes,4,1,74.2,Auditory,80.1,B
8569,28,Female,11.7,77.4,10,6,Yes,High,Yes,5,10,72.7,Kinesthetic,94.9,A
8570,21,Female,6.5,73.5,4,1,Yes,Low,No,0,10,93.2,Auditory,74.8,C
8571,22,Female,15.3,91.3,7,9,No,High,Yes,0,2,69.6,Reading/Writing,96.2,A
8572,28,Male,4.4,55.4,1,3,Yes,High,Yes,2,10,93.6,Auditory,72.8,C
8573,30,Male,7.0,98.5,6,3,Yes,High,No,1,4,96.6,Auditory,100,A
8574,27,Female,9.5,85.4,3,9,No,Low,No,4,8,99.1,Auditory,82.1,B
8575,22,Male,9.9,84.9,7,1,No,Low,Yes,1,5,91.2,Visual,91.3,A
8576,25,Male,1.4,73.3,6,7,No,High,No,2,2,81.4,Kinesthetic,70.8,C
8577,24,Male,9.4,74.9,8,9,No,Low,No,3,10,92.1,Visual,81.9,B
8578,25,Male,7.7,93.6,3,5,Yes,Low,No,4,6,79.4,Visual,76.7,B
8579,20,Female,6.4,57.1,1,4,Yes,Low,Yes,4,5,60.5,Visual,66.5,C
8580,26,Male,17.3,80.7,6,1,Yes,Low,Yes,2,5,52.9,Kinesthetic,100,A
8581,27,Male,2.5,69.6,5,2,Yes,High,Yes,2,2,50.4,Visual,66.0,C
8582,24,Male,5.2,64.3,7,6,Yes,Low,Yes,4,1,53.9,Reading/Writing,72.2,C
8583,26,Female,7.0,91.7,8,3,Yes,High,Yes,4,7,97.1,Reading/Writing,95.1,A
8584,22,Male,3.7,50.7,10,3,No,High,No,1,0,43.7,Auditory,60.4,C
8585,21,Female,1.6,50.3,2,7,Yes,Low,No,3,5,47.2,Auditory,41.2,F
8586,29,Male,1.9,50.0,10,5,Yes,High,Yes,0,1,54.0,Auditory,59.5,D
8587,19,Female,10.1,79.6,1,3,Yes,Low,No,4,5,59.2,Kinesthetic,82.8,B
8588,27,Male,9.0,55.9,10,7,No,Low,No,1,9,81.6,Reading/Writing,73.0,C
8589,21,Male,16.3,55.3,6,2,No,High,Yes,1,0,68.7,Visual,93.7,A
8590,30,Male,19.2,58.6,2,5,No,Low,Yes,4,4,64.1,Kinesthetic,79.7,B
8591,18,Male,4.1,57.6,3,3,Yes,Low,Yes,2,9,47.8,Reading/Writing,58.4,D
8592,25,Male,10.4,81.2,6,5,Yes,Low,Yes,3,7,57.9,Kinesthetic,83.2,B
8593,23,Female,10.8,85.9,5,7,No,Low,No,5,5,75.2,Reading/Writing,75.8,B
8594,30,Female,11.7,81.3,6,10,Yes,High,No,4,0,70.9,Visual,84.1,B
8595,29,Female,10.5,70.8,7,4,Yes,High,Yes,2,6,85.5,Visual,85.5,B
8596,19,Male,8.3,54.3,7,6,Yes,Low,No,4,0,97.7,Auditory,80.7,B
8597,30,Female,3.5,95.7,7,5,No,High,No,5,4,97.8,Kinesthetic,81.7,B
8598,27,Female,7.0,78.8,10,7,Yes,High,No,4,1,75.9,Auditory,90.4,A
8599,30,Female,15.5,80.1,9,9,Yes,Low,No,4,10,89.8,Reading/Writing,100,A
8600,23,Female,17.9,59.9,4,9,No,High,No,1,5,65.1,Visual,79.5,B
8601,28,Female,14.8,71.4,9,3,Yes,High,No,0,8,65.3,Reading/Writing,93.2,A
8602,29,Male,10.2,75.5,5,8,No,High,Yes,4,6,94.1,Kinesthetic,77.6,B
8603,27,Female,14.9,62.7,10,8,Yes,Low,No,1,4,88.0,Reading/Writing,97.5,A
8604,26,Male,13.0,53.6,1,7,No,High,No,0,6,54.1,Reading/Writing,69.8,C
8605,22,Male,13.1,59.5,10,10,Yes,Low,No,5,7,55.8,Visual,88.2,B
8606,23,Female,16.9,59.8,3,2,Yes,High,Yes,3,8,94.1,Kinesthetic,100,A
8607,23,Female,9.9,80.7,5,6,Yes,High,No,4,8,69.0,Kinesthetic,91.6,A
8608,29,Male,10.2,79.7,9,2,No,Low,No,0,9,51.2,Auditory,82.9,B
8609,21,Female,14.5,85.3,1,2,No,Low,Yes,3,3,84.1,Reading/Writing,83.7,B
8610,30,Female,4.5,77.0,1,6,Yes,Low,No,5,3,78.2,Auditory,71.6,C
8611,25,Male,5.8,84.9,2,10,No,High,Yes,3,2,42.3,Visual,56.9,D
8612,24,Female,12.4,63.7,3,4,Yes,Low,No,0,5,42.1,Visual,80.2,B
8613,23,Male,13.1,99.9,9,1,Yes,High,No,5,9,82.8,Kinesthetic,100,A
8614,23,Male,5.1,63.4,3,4,Yes,High,No,0,0,65.5,Kinesthetic,71.8,C
8615,27,Female,15.9,86.4,10,7,Yes,Low,Yes,3,3,70.1,Visual,95.0,A
8616,28,Female,19.7,57.9,4,2,No,High,No,4,1,57.3,Reading/Writing,87.6,B
8617,26,Female,6.2,66.7,1,1,No,Low,No,3,10,41.5,Reading/Writing,63.5,C
8618,26,Female,13.6,52.9,10,10,No,High,Yes,4,5,53.5,Auditory,82.4,B
8619,21,Male,5.7,55.8,3,7,No,Low,Yes,4,10,97.8,Auditory,58.0,D
8620,27,Female,5.8,79.6,7,1,Yes,High,No,3,5,79.3,Auditory,88.2,B
8621,27,Male,12.9,68.5,9,3,No,High,Yes,0,4,62.0,Visual,96.1,A
8622,24,Female,3.1,61.5,3,3,Yes,Low,No,4,10,62.5,Reading/Writing,62.8,C
8623,25,Female,4.6,60.3,7,1,Yes,Low,Yes,0,3,40.2,Auditory,58.8,D
